,Date,Perc_Dif
173,2015-09-10,0.2957369195043901
174,2015-09-11,0.7294198327673067
175,2015-09-14,-0.5455212172406071
176,2015-09-15,1.2455107523248385
177,2015-09-16,0.8357397943654222
178,2015-09-17,0.7471959414645581
179,2015-09-18,-0.3484139481975378
180,2015-09-21,0.12525397770557042
181,2015-09-22,-0.11529222565539746
182,2015-09-23,-0.31572249750994436
183,2015-09-24,0.48279779105535586
184,2015-09-25,-1.3812613500268114
185,2015-09-28,-2.7148956278854843
186,2015-09-29,-1.0340356077363517
187,2015-09-30,1.1895275655693507
188,2015-10-01,0.08218859852402394
189,2015-10-02,3.189145926638841
190,2015-10-05,1.4838996132167597
191,2015-10-06,-0.23863362933172855
192,2015-10-07,0.09245611812148356
193,2015-10-08,1.596446902830365
194,2015-10-09,-0.1613722888249798
195,2015-10-12,0.3724287742411408
196,2015-10-13,0.2691576757312638
197,2015-10-14,-0.3099496888639618
198,2015-10-15,0.8977070720304896
199,2015-10-16,0.1808713895519592
200,2015-10-19,0.6774280543728491
201,2015-10-20,-0.2885244243818299
202,2015-10-21,-1.5636586794760168
203,2015-10-22,1.213901908200063
204,2015-10-23,0.0975724115386159
205,2015-10-26,0.12108568616487933
206,2015-10-27,-0.23907630250478404
207,2015-10-28,1.0066254310795173
208,2015-10-29,0.6454292907501404
209,2015-10-30,-0.4219383477584614
210,2015-11-02,0.49541447529702587
211,2015-11-03,0.21172968469147327
212,2015-11-04,-0.41125755067462216
213,2015-11-05,-0.6343216919227651
214,2015-11-06,-0.17111423110052065
215,2015-11-09,-0.8238705561833616
216,2015-11-10,0.7660505391422009
217,2015-11-11,-0.0539157063134693
218,2015-11-12,-0.10012253833546125
219,2015-11-13,-1.2799110731068475
220,2015-11-16,1.5175077049492454
221,2015-11-17,0.07922069180023336
222,2015-11-18,1.0263368773427224
223,2015-11-19,0.535280156114995
224,2015-11-20,0.4187282858134556
225,2015-11-23,-1.0054386561276476
226,2015-11-24,0.11558671021574154
227,2015-11-25,0.4149940592994866
228,2015-11-27,-0.002954355539979754
229,2015-11-30,-0.9751016329050867
230,2015-12-01,0.8158450300972098
231,2015-12-02,-0.8653080635671568
232,2015-12-03,-2.0930617468276678
233,2015-12-04,1.8035846007984346
234,2015-12-07,0.05138343618784449
235,2015-12-08,0.2298356541540568
236,2015-12-09,-1.1239774057892655
237,2015-12-10,0.14776049365720725
238,2015-12-11,-0.9348135306023314
239,2015-12-14,0.29304044227459497
240,2015-12-15,0.23110410515380514
241,2015-12-16,1.0153482017853401
242,2015-12-17,-1.6497181167293575
243,2015-12-18,-1.3002436782407703
244,2015-12-21,-0.3240908622963806
245,2015-12-22,0.2175921418634164
246,2015-12-23,0.26150188806285224
247,2015-12-24,-0.019620775595919134
248,2015-12-28,0.26206778807761066
249,2015-12-29,0.3390937420528013
250,2015-12-30,-0.8499616472021689
251,2015-12-31,-0.5905420077820676
252,2016-01-04,-0.028427953183859
253,2016-01-05,-0.420969209470435
254,2016-01-06,1.3972447242017618
255,2016-01-07,-0.28266256252223415
256,2016-01-08,-1.03360859768018
257,2016-01-11,-0.16145421558382952
258,2016-01-12,0.3704786876585796
259,2016-01-13,-3.5462216804809152
260,2016-01-14,1.7416621627226991
261,2016-01-15,0.8342620432974407
262,2016-01-19,-0.9291376717170357
263,2016-01-20,0.12974717476291503
264,2016-01-21,0.5023853854606353
265,2016-01-22,0.5316324665967728
266,2016-01-25,-1.0865289272246499
267,2016-01-26,1.3029828711419695
268,2016-01-27,-1.4755955279945543
269,2016-01-28,-0.269333170723441
270,2016-01-29,1.4670618583507928
271,2016-02-01,1.0078319983087947
272,2016-02-02,-2.186132639653878
273,2016-02-03,-0.2536201786504345
274,2016-02-04,-0.975583275070661
275,2016-02-05,-2.768168648767767
276,2016-02-08,-0.34789758749505656
277,2016-02-09,1.3433671833933467
278,2016-02-10,-0.017251183004355082
279,2016-02-11,1.199281032327291
280,2016-02-12,0.4738282820864212
281,2016-02-16,0.5623818487663785
282,2016-02-17,0.608897622635136
283,2016-02-18,-0.9822194582323688
284,2016-02-19,0.6045344650496448
285,2016-02-22,1.0982356809740854
286,2016-02-23,-0.8053329266612772
287,2016-02-24,1.9284634899718605
288,2016-02-25,0.6980995398784013
289,2016-02-26,-0.18136632885417808
290,2016-02-29,-0.235864039640169
291,2016-03-01,1.916890376885944
292,2016-03-02,0.3958397834032167
293,2016-03-03,0.2526767998726295
294,2016-03-04,-0.3900606834549819
295,2016-03-07,0.3968904147391316
296,2016-03-08,-0.5643867105212621
297,2016-03-09,0.17919279146188713
298,2016-03-10,-0.659884771026817
299,2016-03-11,0.8384836657898178
300,2016-03-14,0.02511715920303618
301,2016-03-15,0.5220398268661809
302,2016-03-16,2.015197380118759
303,2016-03-17,0.6238096511238747
304,2016-03-18,-0.8142961029231011
305,2016-03-21,0.4426149481326682
306,2016-03-22,0.5191974837471428
307,2016-03-23,-0.5381862254629146
308,2016-03-24,0.7264719350771609
309,2016-03-28,0.4897136463619628
310,2016-03-29,1.5623955679589203
311,2016-03-30,-0.6383001289404925
312,2016-03-31,0.10888597270626335
313,2016-04-01,1.8272555201472958
314,2016-04-04,-0.6796353620904597
315,2016-04-05,-0.16035442916275727
316,2016-04-06,0.6874509553629179
317,2016-04-07,-1.0059414517143475
318,2016-04-08,-1.0746704488864576
319,2016-04-11,-1.0721413196595342
320,2016-04-12,0.657701465488589
321,2016-04-13,0.6253420617827831
322,2016-04-14,-0.16604167108042173
323,2016-04-15,0.5698624789632636
324,2016-04-18,0.5962488978641762
325,2016-04-19,-0.48589359662062287
326,2016-04-20,-0.44944585652849894
327,2016-04-21,-0.0387632568635436
328,2016-04-22,0.10516700809775884
329,2016-04-25,0.09219436893245123
330,2016-04-26,-0.5844518723942669
331,2016-04-27,-0.27300725703510287
332,2016-04-28,-0.7272248158956255
333,2016-04-29,-0.1922025154982991
334,2016-05-02,0.9661585351601627
335,2016-05-03,-0.8252762689261546
336,2016-05-04,0.5679239841565136
337,2016-05-05,0.10635611092017741
338,2016-05-06,1.5883894992948018
339,2016-05-09,-0.3314155927339868
340,2016-05-10,1.2542872925808088
341,2016-05-11,-0.07753927860379825
342,2016-05-12,-0.9214243895458051
343,2016-05-13,-0.47432061376924517
344,2016-05-16,0.20807676709667255
345,2016-05-17,-0.8024755897736056
346,2016-05-18,-0.4871911672319412
347,2016-05-19,0.36054316116275015
348,2016-05-20,0.9076643982404706
349,2016-05-23,-0.4047690228277025
350,2016-05-24,1.1175619109124626
351,2016-05-25,0.24185479839008867
352,2016-05-26,-0.15011749099773466
353,2016-05-27,0.8525111576986916
354,2016-05-31,0.19797804464839472
355,2016-06-01,-0.017048214790833703
356,2016-06-02,0.5910806989217372
357,2016-06-03,-0.5000223416255543
358,2016-06-06,0.06624012639293198
359,2016-06-07,0.07222537557075341
360,2016-06-08,0.23513606509496507
361,2016-06-09,0.2614454355157361
362,2016-06-10,-0.31545824669379063
363,2016-06-13,-0.3469481975130399
364,2016-06-14,0.7934253946332908
365,2016-06-15,-0.20461765349854538
366,2016-06-16,0.28701680886681924
367,2016-06-17,-0.8108844953320112
368,2016-06-20,-0.22036376353663326
369,2016-06-21,-0.03953236199092319
370,2016-06-22,0.125396062132288
371,2016-06-23,0.48301997125517354
372,2016-06-24,-0.5127316320903825
373,2016-06-27,-1.2349529126203613
374,2016-06-28,0.43587928772932266
375,2016-06-29,1.2008629209588746
376,2016-06-30,1.2623599045552036
377,2016-07-01,0.6569280845805836
378,2016-07-05,-0.19016926642258136
379,2016-07-06,0.7011737225892921
380,2016-07-07,0.4225851596868549
381,2016-07-08,0.7427903096333335
382,2016-07-11,0.41275349822840346
383,2016-07-12,0.3342523061071853
384,2016-07-13,-0.5384491299123639
385,2016-07-14,-0.10344150574267223
386,2016-07-15,-0.5292159311583216
387,2016-07-18,0.4519651329669875
388,2016-07-19,0.20824439832308655
389,2016-07-20,0.0681399814947494
390,2016-07-21,-0.41462803165729517
391,2016-07-22,0.7080187717965538
392,2016-07-25,0.06919907022444798
393,2016-07-26,0.14425860077952546
394,2016-07-27,-0.19439822294507308
395,2016-07-28,-0.3463599795232544
396,2016-07-29,0.42972416988960793
397,2016-08-01,0.1586112737677126
398,2016-08-02,-0.7033230925286376
399,2016-08-03,0.500915767972284
400,2016-08-04,0.13502634983083242
401,2016-08-05,0.2545928899950861
402,2016-08-08,-0.29999916859026154
403,2016-08-09,0.7003891117021573
404,2016-08-10,0.025319378438177543
405,2016-08-11,0.24446448665555515
406,2016-08-12,0.11337052035059991
407,2016-08-15,0.1874152578738275
408,2016-08-16,-0.8278397413378127
409,2016-08-17,0.4197051612366445
410,2016-08-18,-0.09075508506086087
411,2016-08-19,0.34196977742384915
412,2016-08-22,0.20785915272432892
413,2016-08-23,-0.2762219998599385
414,2016-08-24,-0.5440583581985109
415,2016-08-25,-0.0404007825210422
416,2016-08-26,-0.4909067029887325
417,2016-08-29,0.5790730978122107
418,2016-08-30,-0.005884464379029233
419,2016-08-31,0.18827311540341468
420,2016-09-01,-0.05507843120172007
421,2016-09-02,0.16206806285976813
422,2016-09-06,-0.32629724721373454
423,2016-09-07,0.1412838307115722
424,2016-09-08,-0.15921963750026938
425,2016-09-09,-1.9254757882145064
426,2016-09-12,2.751102978350155
427,2016-09-13,-0.6768284887032785
428,2016-09-14,0.40457927985294784
429,2016-09-15,0.7072016566423782
430,2016-09-16,-0.017772498613369693
431,2016-09-19,-0.681107183203643
432,2016-09-20,-0.49225534486062994
433,2016-09-21,0.8172608840578365
434,2016-09-22,0.7809111042838641
435,2016-09-23,0.25398101563450093
436,2016-09-26,-0.4122244266139443
437,2016-09-27,0.8875392727035107
438,2016-09-28,0.3507580385630354
439,2016-09-29,-0.43487532075787705
440,2016-09-30,0.1522880257416473
441,2016-10-03,0.9782967471197678
442,2016-10-04,-0.5733876546762929
443,2016-10-05,0.1910117675401109
444,2016-10-06,-0.1253039193738643
445,2016-10-07,-1.2461426518658199
446,2016-10-10,-0.011683487172037843
447,2016-10-11,-1.1138835309157886
448,2016-10-12,-0.23898791947012477
449,2016-10-13,0.34433940508092165
450,2016-10-14,-0.5327381142764095
451,2016-10-17,-0.04089964756396425
452,2016-10-18,0.06049860986316067
453,2016-10-19,0.4084767485067716
454,2016-10-20,-0.25667884757925197
455,2016-10-21,0.9519052780008017
456,2016-10-24,-0.090587402227154
457,2016-10-25,-0.9942451819179313
458,2016-10-26,-0.23091858270575547
459,2016-10-27,-1.221484667344871
460,2016-10-28,-0.010157790651155341
461,2016-10-31,-0.6537086428576542
462,2016-11-01,-1.0452180559022142
463,2016-11-02,-1.1264485201753984
464,2016-11-03,-0.5950695790866665
465,2016-11-04,0.4011697882059213
466,2016-11-07,0.45182358108344245
467,2016-11-08,1.2090784453056844
468,2016-11-09,2.2759650103868827
469,2016-11-10,-1.5620591420556078
470,2016-11-11,0.926451757725794
471,2016-11-14,-0.6502585540050854
472,2016-11-15,-0.03738885987958781
473,2016-11-16,0.6522054927559595
474,2016-11-17,1.2774968285859893
475,2016-11-18,-0.8552395361438748
476,2016-11-21,0.26597430513448383
477,2016-11-22,0.35950721623061976
478,2016-11-23,0.3423453794876646
479,2016-11-25,0.20475768698169663
480,2016-11-28,0.08871224355824213
481,2016-11-29,0.8696950611678556
482,2016-11-30,-1.2957174907272875
483,2016-12-01,-0.8132132871767513
484,2016-12-02,-0.2600335929190316
485,2016-12-05,0.6094997148996206
486,2016-12-06,0.0937347265881199
487,2016-12-07,1.794367207484529
488,2016-12-08,0.3016517225290607
489,2016-12-09,0.05593559251038534
490,2016-12-12,-0.15240760153008712
491,2016-12-13,0.5623058771421938
492,2016-12-14,-0.2127557542710194
493,2016-12-15,0.15689393428509277
494,2016-12-16,-0.9530844646798229
495,2016-12-19,0.26955442096594673
496,2016-12-20,0.21643480527859021
497,2016-12-21,0.0555790166545289
498,2016-12-22,-0.0349104240162738
499,2016-12-23,0.1183394465305853
500,2016-12-27,0.3237089553500364
501,2016-12-28,-1.0610852373461077
502,2016-12-29,-0.015727636199978905
503,2016-12-30,-1.2164654084534878
504,2017-01-03,0.34777885466316977
505,2017-01-04,0.7320215692910943
506,2017-01-05,0.22813398748962718
507,2017-01-06,0.2430612121420534
508,2017-01-09,-0.08595159736400164
509,2017-01-10,0.33205787697749556
510,2017-01-11,0.4002114792575112
511,2017-01-12,0.20196188112032876
512,2017-01-13,0.47216279789658594
513,2017-01-17,0.3944698334574378
514,2017-01-18,0.09980686508976497
515,2017-01-19,-0.2692437440639276
516,2017-01-20,-0.11748607122578962
517,2017-01-23,0.3435413638506982
518,2017-01-24,0.5737923838445229
519,2017-01-25,0.1966097989019028
520,2017-01-26,0.2900787025257031
521,2017-01-27,-0.08214445702994504
522,2017-01-30,-0.1581442307871614
523,2017-01-31,0.20370498890577085
524,2017-02-01,-0.10608615528125227
525,2017-02-02,-0.30577778536594935
526,2017-02-03,-0.0014205795988582737
527,2017-02-06,0.09737446862029901
528,2017-02-07,-0.09279269156289638
529,2017-02-08,-0.16238057026626315
530,2017-02-09,0.7816722639091915
531,2017-02-10,0.7533731440191829
532,2017-02-13,0.035680553481918544
533,2017-02-14,-0.08789939947447514
534,2017-02-15,0.649525301538197
535,2017-02-16,0.04566487204739119
536,2017-02-17,0.6763159303962218
537,2017-02-21,0.5452903527250014
538,2017-02-22,0.3174801702965816
539,2017-02-23,-0.7712990667964695
540,2017-02-24,0.11405526466875734
541,2017-02-27,-0.0004816136275997723
542,2017-02-28,-0.757729505660169
543,2017-03-01,0.4553097379054978
544,2017-03-02,-0.6130916391467057
545,2017-03-03,0.23346038951639408
546,2017-03-06,0.3671727467257902
547,2017-03-07,-0.18420686016094454
548,2017-03-08,-0.09344348591785882
549,2017-03-09,0.01718900440830403
550,2017-03-10,-0.4271653648127266
551,2017-03-13,0.2889302207696232
552,2017-03-14,0.1378860895240166
553,2017-03-15,0.6726925219049857
554,2017-03-16,-0.3076354733477345
555,2017-03-17,-0.18562641924518125
556,2017-03-20,-0.32545185499027063
557,2017-03-21,-1.4176011176716712
558,2017-03-22,0.20640912402206668
559,2017-03-23,0.08987701224501626
560,2017-03-24,-0.05334982186146886
561,2017-03-27,0.6950753142628437
562,2017-03-28,0.6709844984228541
563,2017-03-29,0.7553887930401911
564,2017-03-30,0.7975682347207678
565,2017-03-31,-0.016967120624633614
566,2017-04-03,-0.16056452272084276
567,2017-04-04,0.24135319002816785
568,2017-04-05,-0.6002605399028716
569,2017-04-06,0.12323596418896803
570,2017-04-07,-0.1261756281486189
571,2017-04-10,-0.07388832057831271
572,2017-04-11,0.024756498840802738
573,2017-04-12,0.08293989131074049
574,2017-04-13,-0.6431878558514251
575,2017-04-17,0.7416762033755979
576,2017-04-18,0.107016945793262
577,2017-04-19,0.19538894339905544
578,2017-04-20,0.6047998397718838
579,2017-04-21,-0.10874697234553095
580,2017-04-24,-0.305723747933518
581,2017-04-25,0.5445840146375834
582,2017-04-26,-0.025425447069657454
583,2017-04-27,-0.009599532481384709
584,2017-04-28,-0.8401712881258343
585,2017-05-01,0.08168341049184391
586,2017-05-02,-0.23943488126694348
587,2017-05-03,-0.7693865610807167
588,2017-05-04,0.11543251250572058
589,2017-05-05,0.9439717289106145
590,2017-05-08,-0.44355535224872966
591,2017-05-09,0.11157510452970794
592,2017-05-10,0.5862243748145843
593,2017-05-11,0.3458135317747416
594,2017-05-12,-0.451901146283345
595,2017-05-15,0.3465823166707838
596,2017-05-16,-0.30774878774599
597,2017-05-17,-1.9973870521975143
598,2017-05-18,1.1344206547042794
599,2017-05-19,0.5184025591881111
600,2017-05-22,0.8007854698348573
601,2017-05-23,-0.3074158042638321
602,2017-05-24,0.6876372715828709
603,2017-05-25,0.2723690916892431
604,2017-05-26,0.19629580615691525
605,2017-05-30,0.25201768988760276
606,2017-05-31,0.015739955058463546
607,2017-06-01,0.49061682821426433
608,2017-06-02,0.3072668589654508
609,2017-06-05,-0.5381656109049864
610,2017-06-06,-0.12522735534511686
611,2017-06-07,-0.15229742358125475
612,2017-06-08,-0.5637001824171548
613,2017-06-09,-1.2576467039891805
614,2017-06-12,0.3777848794337296
615,2017-06-13,-0.2856388153497671
616,2017-06-14,-0.5782287048433068
617,2017-06-15,0.7768138276332286
618,2017-06-16,0.3670811922856157
619,2017-06-19,0.2731711345000671
620,2017-06-20,-1.0948710503303516
621,2017-06-21,0.10775684657291715
622,2017-06-22,-0.2550474382699442
623,2017-06-23,0.46709224430582974
624,2017-06-26,0.03454308338790994
625,2017-06-27,-0.918601491629319
626,2017-06-28,0.8414105673459782
627,2017-06-29,-1.1455592169011173
628,2017-06-30,-0.39359892166697075
629,2017-07-03,-0.6382854049709136
630,2017-07-05,0.0915339588892782
631,2017-07-06,-0.7422769344526579
632,2017-07-07,0.5811045012828376
633,2017-07-10,0.5312654112836416
634,2017-07-11,0.34502209828680624
635,2017-07-12,0.12901053780063193
636,2017-07-13,-0.19568897047777037
637,2017-07-14,0.3400911175010214
638,2017-07-17,0.07813570094851133
639,2017-07-18,0.7323585674784444
640,2017-07-19,0.3782295564251746
641,2017-07-20,0.043955664795920016
642,2017-07-21,0.7458865498095212
643,2017-07-24,0.13863086765923002
644,2017-07-25,-0.551761023880857
645,2017-07-26,0.22995849138782248
646,2017-07-27,-0.09037095725137342
647,2017-07-28,0.9746682066640592
648,2017-07-31,-1.1329530878791776
649,2017-08-01,-0.03356207003003427
650,2017-08-02,-0.20119615783046677
651,2017-08-03,0.0794493701823827
652,2017-08-04,-0.6226831908089194
653,2017-08-07,0.4835360540779954
654,2017-08-08,-0.10152422694766369
655,2017-08-09,0.6411884841193647
656,2017-08-10,-1.387023612996738
657,2017-08-11,0.05891931062434922
658,2017-08-14,0.22627193632802928
659,2017-08-15,-0.3975438080884309
660,2017-08-16,0.04698297393927311
661,2017-08-17,-1.4086085011617813
662,2017-08-18,0.12263324847271143
663,2017-08-21,0.13812244516106195
664,2017-08-22,0.9419480988037406
665,2017-08-23,-0.4926065509754916
666,2017-08-24,-0.27178761975921234
667,2017-08-25,-0.19321311808132252
668,2017-08-28,0.05748087710378541
669,2017-08-29,0.71043010859807
670,2017-08-30,1.0674447290060638
671,2017-08-31,0.21065326910532636
672,2017-09-01,-0.25285186093139284
673,2017-09-05,-0.21392983684723837
674,2017-09-06,-0.10021285899178314
675,2017-09-07,-1.08058978476782
676,2017-09-08,-0.7087358676729711
677,2017-09-11,-0.2865406363769436
678,2017-09-12,0.08218335169407212
679,2017-09-13,0.0914199140943128
680,2017-09-14,-0.4434774858600993
681,2017-09-15,0.3573473039874771
682,2017-09-18,-0.2484676982883231
683,2017-09-19,0.8012549749163504
684,2017-09-20,0.2956524729577502
685,2017-09-21,-0.1920394561290777
686,2017-09-22,0.6525204717821355
687,2017-09-25,-0.8012184260439248
688,2017-09-26,-0.7927222252429029
689,2017-09-27,0.8862670596895809
690,2017-09-28,-0.10412821159959015
691,2017-09-29,0.5398306016084283
692,2017-10-02,-0.05903224267874811
693,2017-10-03,0.45237097099698315
694,2017-10-04,0.5708993587060645
695,2017-10-05,0.3059662015528685
696,2017-10-06,0.22575118147325623
697,2017-10-09,-0.7079847621148897
698,2017-10-10,-0.5529006599878021
699,2017-10-11,-0.06586087165048879
700,2017-10-12,-0.6206850516816047
701,2017-10-13,0.21263196120898648
702,2017-10-16,-0.030457711695386226
703,2017-10-17,-0.13181779642245592
704,2017-10-18,-0.1139580804567292
705,2017-10-19,0.38813730540966207
706,2017-10-20,-0.1687919079687501
707,2017-10-23,-1.1407080849064586
708,2017-10-24,-0.011658517821658393
709,2017-10-25,-0.20969610159748725
710,2017-10-26,0.14296657465057278
711,2017-10-27,0.6537002209890592
712,2017-10-30,-0.2683452149549348
713,2017-10-31,-0.04638849314781871
714,2017-11-01,-0.12595534050088442
715,2017-11-02,-1.3729146679742097
716,2017-11-03,0.3299602055408718
717,2017-11-06,0.8914553369292847
718,2017-11-07,-0.3600377936338239
719,2017-11-08,-0.11064405772712753
720,2017-11-09,0.5693906478929496
721,2017-11-10,0.38598875927477544
722,2017-11-13,0.5531405577506668
723,2017-11-14,0.048064029651284826
724,2017-11-15,-0.11806034454630494
725,2017-11-16,1.0510915680699535
726,2017-11-17,0.2816487165597481
727,2017-11-20,-0.2794732266671488
728,2017-11-21,0.2893980244820643
729,2017-11-22,0.1573674226372807
730,2017-11-24,0.14462009345321275
731,2017-11-27,-0.19645785683237535
732,2017-11-28,1.0815983603813855
733,2017-11-29,-0.06933843289967764
734,2017-11-30,-0.3399560518192145
735,2017-12-01,0.646303483103832
736,2017-12-04,-0.1175394860933748
737,2017-12-05,-0.30134238612999287
738,2017-12-06,-0.1059663270847381
739,2017-12-07,0.48501918649185977
740,2017-12-08,-0.11500343638529612
741,2017-12-11,0.4481379356475214
742,2017-12-12,-0.4571961148294689
743,2017-12-13,-0.0650556901573877
744,2017-12-14,0.2717578142349532
745,2017-12-15,0.27952342512294315
746,2017-12-18,0.04302680766482867
747,2017-12-19,-0.31215714351875956
748,2017-12-20,-0.3219842944878782
749,2017-12-21,0.5879722628659507
750,2017-12-22,0.043661774839876585
751,2017-12-26,-0.07732028986203639
752,2017-12-27,-0.6108365793784519
753,2017-12-28,0.04928366693600621
754,2017-12-29,-0.48037137791471596
755,2018-01-02,1.5640138158832282
756,2018-01-03,-0.44916219769360877
757,2018-01-04,-0.4694162401228673
758,2018-01-05,0.45293275453942206
